Date,Close,High,Low,Open,Volume,Day_Return,Volatility,DayOfWeek,Target_Close
2008-02-07,5133.25,5344.60009765625,5113.85009765625,5322.5498046875,0,-0.03556562392723618,230.75,3,5120.35009765625
2008-02-08,5120.35009765625,5173.85009765625,5034.25,5132.10009765625,0,-0.0022895110727411652,139.60009765625,4,4857.0
2008-02-11,4857.0,5126.39990234375,4803.60009765625,5120.5498046875,0,-0.05146904429017346,322.7998046875,0,4838.25
2008-02-12,4838.25,4949.60009765625,4820.4501953125,4877.85009765625,0,-0.008118350679795876,129.14990234375,1,4929.4501953125
2008-02-13,4929.4501953125,4986.5498046875,4836.5498046875,4836.5498046875,0,0.0192079880031345,150.0,2,5202.0
2008-02-14,5202.0,5220.25,4944.64990234375,4944.64990234375,0,0.05204617166814313,275.60009765625,3,5302.89990234375
2008-02-15,5302.89990234375,5315.39990234375,5104.75,5202.85009765625,0,0.019229807280546074,210.64990234375,4,5276.89990234375
2008-02-18,5276.89990234375,5348.60009765625,5224.0,5304.4501953125,0,-0.005193807454935852,124.60009765625,0,5280.7998046875
2008-02-19,5280.7998046875,5368.4501953125,5262.0,5278.39990234375,0,0.0004546647446481612,106.4501953125,1,5154.4501953125
2008-02-20,5154.4501953125,5267.14990234375,5116.2998046875,5267.14990234375,0,-0.02139671532437333,150.85009765625,2,5191.7998046875
2008-02-21,5191.7998046875,5241.35009765625,5120.0498046875,5156.89990234375,0,0.006767612907880645,121.30029296875,3,5110.75
2008-02-22,5110.75,5184.0,5092.7998046875,5183.39990234375,0,-0.014015878325517636,91.2001953125,4,5200.7001953125
2008-02-25,5200.7001953125,5212.35009765625,5055.14990234375,5112.25,0,0.017301617744143967,157.2001953125,0,5270.0498046875
2008-02-26,5270.0498046875,5281.2001953125,5200.7998046875,5200.7998046875,0,0.013315259690939213,80.400390625,1,5268.39990234375
2008-02-27,5268.39990234375,5368.14990234375,5249.75,5271.39990234375,0,-0.0005691087862004458,118.39990234375,2,5285.10009765625
2008-02-28,5285.10009765625,5302.85009765625,5227.14990234375,5266.35009765625,0,0.0035603405873727515,75.7001953125,3,5223.5
2008-02-29,5223.5,5290.7998046875,5098.35009765625,5285.0,0,-0.011636707663197729,192.44970703125,4,4953.0
2008-03-03,4953.0,5222.7998046875,4936.0498046875,5222.7998046875,0,-0.05165807895706681,286.75,0,4864.25
2008-03-04,4864.25,4976.7001953125,4812.9501953125,4958.5498046875,0,-0.01901761773136874,163.75,1,4921.39990234375
2008-03-05,4921.39990234375,4936.75,4847.25,4866.85009765625,0,0.01120844151616048,89.5,2,4771.60009765625
2008-03-07,4771.60009765625,4918.2998046875,4672.25,4918.2998046875,0,-0.029827320996461914,246.0498046875,4,4800.39990234375
2008-03-10,4800.39990234375,4814.9501953125,4620.5,4767.7998046875,0,0.0068375558940622794,194.4501953125,0,4865.89990234375
2008-03-11,4865.89990234375,4888.5,4732.85009765625,4796.2998046875,0,0.014511206657312939,155.64990234375,1,4872.0
2008-03-12,4872.0,5019.2001953125,4854.75,4869.75,0,0.00046203603881102723,164.4501953125,2,4623.60009765625
2008-03-13,4623.60009765625,4868.7998046875,4580.14990234375,4868.7001953125,0,-0.050341998443902566,288.64990234375,3,4745.7998046875
2008-03-14,4745.7998046875,4758.9501953125,4607.5498046875,4623.7998046875,0,0.026385225388936444,151.400390625,4,4503.10009765625
2008-03-17,4503.10009765625,4745.4501953125,4482.10009765625,4745.4501953125,0,-0.051069990766237645,263.35009765625,0,4533.0
2008-03-18,4533.0,4617.9501953125,4468.5498046875,4519.89990234375,0,0.0028983158785125026,149.400390625,1,4573.9501953125
2008-03-19,4573.9501953125,4718.39990234375,4533.89990234375,4534.75,0,0.008644400532002867,184.5,2,4609.85009765625
2008-03-24,4609.85009765625,4649.4501953125,4539.7998046875,4576.7998046875,0,0.007221266906824351,109.650390625,0,4877.5
2008-03-25,4877.5,4896.7998046875,4616.7998046875,4616.7998046875,0,0.056467727937392374,280.0,1,4828.85009765625
2008-03-26,4828.85009765625,4912.2998046875,4808.64990234375,4878.7001953125,0,-0.010217905520028969,103.64990234375,2,4830.25
2008-03-27,4830.25,4863.75,4769.60009765625,4828.7998046875,0,0.00030032210303940123,94.14990234375,3,4942.0
2008-03-28,4942.0,4970.7998046875,4796.35009765625,4830.0,0,0.02318840579710145,174.44970703125,4,4734.5
2008-03-31,4734.5,4947.0,4703.85009765625,4942.14990234375,0,-0.04201610765494482,243.14990234375,0,4739.5498046875
2008-04-01,4739.5498046875,4800.75,4628.75,4735.64990234375,0,0.0008235199865217814,172.0,1,4754.2001953125
2008-04-02,4754.2001953125,4916.75,4741.39990234375,4741.39990234375,0,0.0026996864285635577,175.35009765625,2,4771.60009765625
2008-04-03,4771.60009765625,4833.25,4738.2001953125,4753.89990234375,0,0.003723299959213175,95.0498046875,3,4647.0
2008-04-04,4647.0,4791.7001953125,4632.7001953125,4766.7001953125,0,-0.025111752450932688,159.0,4,4761.2001953125
2008-04-07,4761.2001953125,4798.5498046875,4628.7998046875,4631.35009765625,0,0.028037201878122364,169.75,0,4709.64990234375
2008-04-08,4709.64990234375,4769.5498046875,4677.7998046875,4760.64990234375,0,-0.010712823048569865,91.75,1,4747.0498046875
2008-04-09,4747.0498046875,4758.25,4667.5,4707.0498046875,0,0.008497891813289533,90.75,2,4733.0
2008-04-10,4733.0,4799.5,4720.89990234375,4747.5498046875,0,-0.003064697641114629,78.60009765625,3,4777.7998046875
2008-04-11,4777.7998046875,4817.39990234375,4727.25,4734.35009765625,0,0.009177544147561008,90.14990234375,4,4879.64990234375
2008-04-15,4879.64990234375,4917.10009765625,4708.2998046875,4779.9501953125,0,0.02085789662181447,208.80029296875,1,4887.2998046875
2008-04-16,4887.2998046875,4951.39990234375,4874.0498046875,4881.64990234375,0,0.0011573755711234844,77.35009765625,2,4958.39990234375
2008-04-17,4958.39990234375,4984.9501953125,4889.64990234375,4890.60009765625,0,0.013863289439672665,95.30029296875,3,5037.0
2008-04-21,5037.0,5053.39990234375,4955.89990234375,4955.89990234375,0,0.01636435344828011,97.5,0,5049.2998046875
2008-04-22,5049.2998046875,5074.25,4994.0498046875,5037.0498046875,0,0.0024319791296484893,80.2001953125,1,5022.7998046875
2008-04-23,5022.7998046875,5083.5,5003.5498046875,5044.35009765625,0,-0.00427216441197507,79.9501953125,2,4999.85009765625
2008-04-24,4999.85009765625,5072.7001953125,4991.35009765625,5022.89990234375,0,-0.004588943665141458,81.35009765625,3,5111.7001953125
2008-04-25,5111.7001953125,5117.7001953125,4999.14990234375,4999.14990234375,0,0.02251388639416135,118.55029296875,4,5089.64990234375
2008-04-28,5089.64990234375,5147.4501953125,5079.14990234375,5112.5,0,-0.004469456754278729,68.30029296875,0,5195.5
2008-04-29,5195.5,5210.89990234375,5082.14990234375,5092.39990234375,0,0.020245876135689723,128.75,1,5165.89990234375
2008-04-30,5165.89990234375,5230.75,5155.85009765625,5198.35009765625,0,-0.00624240282068163,74.89990234375,2,5228.2001953125
2008-05-02,5228.2001953125,5298.85009765625,5197.60009765625,5265.2998046875,0,-0.007046058296997942,101.25,4,5192.25
2008-05-05,5192.25,5254.5,5182.60009765625,5227.25,0,-0.006695681285570807,71.89990234375,0,5144.64990234375
2008-05-06,5144.64990234375,5206.5,5110.89990234375,5192.35009765625,0,-0.009186629255610318,95.60009765625,1,5135.5
2008-05-07,5135.5,5159.0498046875,5101.25,5156.7001953125,0,-0.00411119407945632,57.7998046875,2,5081.7001953125
2008-05-08,5081.7001953125,5143.0498046875,5062.4501953125,5135.7998046875,0,-0.010533823636509877,80.599609375,3,4982.60009765625
2008-05-09,4982.60009765625,5087.64990234375,4969.39990234375,5070.85009765625,0,-0.017403393573158316,118.25,4,5012.64990234375
2008-05-12,5012.64990234375,5021.75,4913.7998046875,4981.0,0,0.006354126148112829,107.9501953125,0,4957.7998046875
2008-05-13,4957.7998046875,5066.0,4943.75,5008.60009765625,0,-0.010142613101118164,122.25,1,5011.75
2008-05-14,5011.75,5026.10009765625,4932.0498046875,4958.4501953125,0,0.010749287093351725,94.05029296875,2,5115.25
2008-05-15,5115.25,5118.5498046875,4999.60009765625,5010.89990234375,0,0.02082462226145094,118.94970703125,3,5157.7001953125
2008-05-16,5157.7001953125,5167.39990234375,5106.39990234375,5115.64990234375,0,0.008219931733304216,61.0,4,5104.9501953125
2008-05-20,5104.9501953125,5160.0498046875,5072.39990234375,5157.0,0,-0.010093039497285244,87.64990234375,1,5117.64990234375
2008-05-21,5117.64990234375,5135.5498046875,5048.7001953125,5105.7001953125,0,0.0023404639078144314,86.849609375,2,5025.4501953125
2008-05-22,5025.4501953125,5118.89990234375,5010.7001953125,5117.0,0,-0.017891304414207543,108.19970703125,3,4946.5498046875
2008-05-23,4946.5498046875,5059.0498046875,4940.7001953125,5026.5498046875,0,-0.015915489373127496,118.349609375,4,4875.0498046875
2008-05-26,4875.0498046875,4953.60009765625,4858.0,4953.60009765625,0,-0.015857213222745886,95.60009765625,0,4859.7998046875
2008-05-27,4859.7998046875,4932.0,4846.2001953125,4877.14990234375,0,-0.003557425546406167,85.7998046875,1,4918.35009765625
2008-05-28,4918.35009765625,4926.89990234375,4835.64990234375,4862.7001953125,0,0.011444238819698338,91.25,2,4835.2998046875
2008-05-29,4835.2998046875,4957.39990234375,4801.89990234375,4926.2998046875,0,-0.018472282160621075,155.5,3,4870.10009765625
2008-05-30,4870.10009765625,4908.85009765625,4833.4501953125,4844.0498046875,0,0.005377792140688066,75.39990234375,4,4739.60009765625
2008-06-02,4739.60009765625,4908.7998046875,4713.0,4869.25,0,-0.0266262570916979,195.7998046875,0,4715.89990234375
2008-06-03,4715.89990234375,4739.2998046875,4634.0,4739.2998046875,0,-0.004937417616122503,105.2998046875,1,4585.60009765625
2008-06-04,4585.60009765625,4731.5,4564.5,4718.7001953125,0,-0.02820694092590795,167.0,2,4676.9501953125
2008-06-05,4676.9501953125,4690.60009765625,4536.25,4586.9501953125,0,0.019620880142098094,154.35009765625,3,4627.7998046875
2008-06-06,4627.7998046875,4746.2998046875,4614.25,4680.5498046875,0,-0.01127004352077862,132.0498046875,4,4500.9501953125
2008-06-09,4500.9501953125,4626.4501953125,4411.60009765625,4626.4501953125,0,-0.027126629424684193,214.85009765625,0,4449.7998046875
2008-06-10,4449.7998046875,4522.5498046875,4369.7998046875,4522.0,0,-0.0159664297462406,152.75,1,4523.60009765625
2008-06-11,4523.60009765625,4541.0498046875,4468.0498046875,4469.64990234375,0,0.012070340293142454,73.0,2,4539.35009765625
2008-06-12,4539.35009765625,4550.0,4392.0,4524.39990234375,0,0.0033043487833061425,158.0,3,4517.10009765625
2008-06-13,4517.10009765625,4563.35009765625,4491.35009765625,4539.5,0,-0.004934442635477475,72.0,4,4572.5
2008-06-16,4572.5,4617.7001953125,4536.2998046875,4536.2998046875,0,0.007980115263786844,81.400390625,0,4653.0
2008-06-17,4653.0,4664.0498046875,4561.75,4572.5,0,0.017605248769819573,102.2998046875,1,4582.39990234375
2008-06-18,4582.39990234375,4679.75,4569.89990234375,4652.7998046875,0,-0.01513065364919098,109.85009765625,2,4504.25
2008-06-19,4504.25,4585.7001953125,4488.9501953125,4582.5498046875,0,-0.017086514718815924,96.75,3,4347.5498046875
2008-06-20,4347.5498046875,4532.0,4333.60009765625,4504.2001953125,0,-0.03477873625333646,198.39990234375,4,4266.39990234375
2008-06-23,4266.39990234375,4351.14990234375,4225.5,4351.14990234375,0,-0.019477609804789613,125.64990234375,0,4191.10009765625
2008-06-24,4191.10009765625,4305.89990234375,4156.10009765625,4271.0498046875,0,-0.018718982612542887,149.7998046875,1,4252.64990234375
2008-06-25,4252.64990234375,4264.5498046875,4093.199951171875,4189.60009765625,0,0.01504912240258238,171.349853515625,2,4315.85009765625
2008-06-26,4315.85009765625,4324.75,4230.0,4252.60009765625,0,0.014873253667764149,94.75,3,4136.64990234375
2008-06-27,4136.64990234375,4315.2998046875,4119.2001953125,4315.2998046875,0,-0.04139918671460354,196.099609375,4,4040.550048828125
2008-06-30,4040.550048828125,4163.0,4021.699951171875,4136.25,0,-0.02313688756044122,141.300048828125,0,3896.75
2008-07-01,3896.75,4075.39990234375,3878.199951171875,4039.75,0,-0.035398230088495575,197.199951171875,1,4093.35009765625
2008-07-02,4093.35009765625,4107.14990234375,3848.25,3895.300048828125,0,0.05084333590366345,258.89990234375,2,3925.75
2008-07-03,3925.75,4097.35009765625,3874.85009765625,4094.60009765625,0,-0.04123726215727388,222.5,3,4016.0
2008-07-04,4016.0,4033.5,3896.39990234375,3926.64990234375,0,0.0227547909486197,137.10009765625,4,4030.0
2008-07-07,4030.0,4114.5,4002.0,4002.0,0,0.0069965017491254375,112.5,0,3988.550048828125
2008-07-08,3988.550048828125,4028.699951171875,3896.050048828125,4028.699951171875,0,-0.009965969873748261,132.64990234375,1,4157.10009765625
2008-07-09,4157.10009765625,4169.39990234375,3990.89990234375,3990.89990234375,0,0.04164479174606585,178.5,2,4162.2001953125
2008-07-10,4162.2001953125,4187.9501953125,4110.39990234375,4155.64990234375,0,0.0015762379225101933,77.55029296875,3,4049.0
2008-07-11,4049.0,4215.5,4014.449951171875,4166.0,0,-0.028084493518963034,201.050048828125,4,4039.699951171875
2008-07-14,4039.699951171875,4118.10009765625,4004.25,4047.449951171875,0,-0.0019147858759207413,113.85009765625,0,3861.10009765625
2008-07-15,3861.10009765625,4040.699951171875,3835.5,4039.300048828125,0,-0.04411654222705592,205.199951171875,1,3816.699951171875
2008-07-16,3816.699951171875,3920.050048828125,3790.199951171875,3861.550048828125,0,-0.011614532270496088,129.85009765625,2,3947.199951171875
2008-07-17,3947.199951171875,3968.75,3823.14990234375,3823.14990234375,0,0.032447079501663575,145.60009765625,3,4092.25
2008-07-18,4092.25,4110.5498046875,3926.300048828125,3962.949951171875,0,0.03262722225141652,184.249755859375,4,4159.5
2008-07-21,4159.5,4168.14990234375,4072.75,4092.199951171875,0,0.016445933637444187,95.39990234375,0,4240.10009765625
2008-07-22,4240.10009765625,4262.4501953125,4137.9501953125,4158.4501953125,0,0.019634695261178704,124.5,1,4476.7998046875
2008-07-23,4476.7998046875,4491.5498046875,4246.7001953125,4246.7001953125,0,0.054183153694010125,244.849609375,2,4433.5498046875
2008-07-24,4433.5498046875,4539.4501953125,4385.85009765625,4476.2001953125,0,-0.009528258068006813,153.60009765625,3,4311.85009765625
2008-07-25,4311.85009765625,4440.85009765625,4297.14990234375,4440.85009765625,0,-0.02904849232989927,143.7001953125,4,4332.10009765625
2008-07-28,4332.10009765625,4352.64990234375,4282.25,4282.25,0,0.01164109934175959,70.39990234375,0,4189.85009765625
2008-07-29,4189.85009765625,4332.2001953125,4159.14990234375,4332.2001953125,0,-0.03285861484662568,173.05029296875,1,4313.5498046875
2008-07-30,4313.5498046875,4327.0,4191.2001953125,4191.2001953125,0,0.029192022254588938,135.7998046875,2,4332.9501953125
2008-07-31,4332.9501953125,4342.0,4285.5498046875,4314.35009765625,0,0.004311216576131458,56.4501953125,3,4413.5498046875
2008-08-01,4413.5498046875,4422.9501953125,4235.7001953125,4331.60009765625,0,0.01891903804222174,187.25,4,4395.35009765625
